id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
1831,Bitcoin Cash,BCH,bitcoin-cash,1029,2017-07-23T00:00:00.000Z,"{mineable,pow,sha-256,marketplace,medium-of-exchange,store-of-value,enterprise-solutions,payments,bitcoin-cash-ecosystem,layer-1,2017-2018-alt-season,made-in-america,binance-ecosystem,binance-listing}",21000000.0,19888481.25,19888481.25,False,,12,,,,2025-06-25T08:40:00.000Z,478.8487977871652,535902384.1659165,16.3281,-0.39030523,4.49139741,1.80024386,13.18741172,29.50944348,41.97134716,9523575336.375076,0.2908,10055824753.53,,2025-06-25T08:40:00.000Z,,,,,,2025-06-25 14:11:16.709974
20947,Sui,SUI,sui,689,2022-07-12T08:03:11.000Z,"{binance-launchpool,coinbase-ventures-portfolio,binance-labs-portfolio,electric-capital-portfolio,a16z-portfolio,sui-ecosystem,layer-1,move-vm,cmc-crypto-yearbook-2024-2025,made-in-america,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",10000000000.0,3396671135.3644433,10000000000.0,False,,13,3396671135.36,9420938867.27916,,2025-06-25T08:40:00.000Z,2.7735799233565395,1015196255.0654844,-50.0,-1.41383786,-1.21566052,-0.3626713,-23.48468166,-21.52797808,-0.92943401,9420938867.291483,0.2876,27735799233.57,,2025-06-25T08:40:00.000Z,,,,,,2025-06-25 14:11:16.709974
2010,Cardano,ADA,cardano,1534,2017-10-01T00:00:00.000Z,"{dpos,pos,platform,research,smart-contracts,staking,cardano-ecosystem,cardano,layer-1,alleged-sec-securities,2017-2018-alt-season,made-in-america,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",45000000000.0,35372023764.01945,44995088366.06753,False,,10,,,,2025-06-25T08:40:00.000Z,0.5796018477038491,615687884.6043123,-48.2565,-1.00081789,-0.20376151,-5.35331319,-24.87552002,-20.62342052,-21.84836882,20501690330.65013,0.6258,26082083146.67,,2025-06-25T08:40:00.000Z,,,,,,2025-06-25 14:12:19.886439
1975,Chainlink,LINK,chainlink,2024,2017-09-20T00:00:00.000Z,"{platform,defi,oracles,smart-contracts,ethereum-ecosystem,polkadot,heco-ecosystem,avalanche-ecosystem,solana-ecosystem,framework-ventures-portfolio,polygon-ecosystem,fantom-ecosystem,cardano-ecosystem,terra-ecosystem,web3,near-protocol-ecosystem,arbitrum-ecosystem,cross-chain,cardano,injective-ecosystem,bnb-chain-ecosystem,optimism-ecosystem,real-world-assets,gnosis-chain-ecosystem,sora-ecosystem,hoo-smart-chain-ecosystem,milkomeda-ecosystem,energi-ecosystem,made-in-america,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",,678099970.4527867,1000000000.0,False,,14,,,,2025-06-25T08:40:00.000Z,13.342847130869634,497695592.46184504,-19.3455,-0.81461999,2.09947247,2.5766595,-15.72383061,-11.95275518,-14.96332116,9047784245.198748,0.2762,13342847130.87,,2025-06-25T08:40:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-06-25 14:11:16.709974
3957,UNUS SED LEO,LEO,unus-sed-leo,61,2019-05-21T00:00:00.000Z,"{marketplace,centralized-exchange,discount-token,payments,ethereum-ecosystem,kenetic-capital-portfolio,alameda-research-portfolio}",,923177120.9,985239504.0,False,,15,,,,2025-06-25T08:40:00.000Z,9.007349942958673,1919854.19976364,-37.0493,-0.11631561,-1.60777112,-1.82790402,1.3129028,-0.5065517,-7.65723961,8315379387.2793665,0.2539,8874396990.16,,2025-06-25T08:40:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2025-06-25 14:11:16.709974
1,Bitcoin,BTC,bitcoin,12228,2010-07-13T00:00:00.000Z,"{mineable,pow,sha-256,store-of-value,state-channel,coinbase-ventures-portfolio,three-arrows-capital-portfolio,polychain-capital-portfolio,binance-labs-portfolio,blockchain-capital-portfolio,boostvc-portfolio,cms-holdings-portfolio,dcg-portfolio,dragonfly-capital-portfolio,electric-capital-portfolio,fabric-ventures-portfolio,framework-ventures-portfolio,galaxy-digital-portfolio,huobi-capital-portfolio,alameda-research-portfolio,a16z-portfolio,1confirmation-portfolio,winklevoss-capital-portfolio,usv-portfolio,placeholder-ventures-portfolio,pantera-capital-portfolio,multicoin-capital-portfolio,paradigm-portfolio,bitcoin-ecosystem,layer-1,ftx-bankruptcy-estate,2017-2018-alt-season,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",21000000.0,19883200.0,19883200.0,False,,1,,,,2025-06-25T08:41:00.000Z,106427.74940101859,44543563391.34872,-33.666,-0.24651518,1.15303864,1.48700524,-3.01016854,12.67683293,21.5370193,2116124226890.3328,64.6122,2234982737421.39,,2025-06-25T08:41:00.000Z,,,,,,2025-06-25 14:12:19.886439
1027,Ethereum,ETH,ethereum,10357,2015-08-07T00:00:00.000Z,"{pos,smart-contracts,ethereum-ecosystem,coinbase-ventures-portfolio,three-arrows-capital-portfolio,polychain-capital-portfolio,binance-labs-portfolio,blockchain-capital-portfolio,boostvc-portfolio,cms-holdings-portfolio,dcg-portfolio,dragonfly-capital-portfolio,electric-capital-portfolio,fabric-ventures-portfolio,framework-ventures-portfolio,hashkey-capital-portfolio,kenetic-capital-portfolio,huobi-capital-portfolio,alameda-research-portfolio,a16z-portfolio,1confirmation-portfolio,winklevoss-capital-portfolio,usv-portfolio,placeholder-ventures-portfolio,pantera-capital-portfolio,multicoin-capital-portfolio,paradigm-portfolio,ethereum-pow-ecosystem,layer-1,ftx-bankruptcy-estate,sora-ecosystem,rsk-rbtc-ecosystem,world-liberty-financial-portfolio,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",,120718763.3691325,120718763.3691325,True,,2,,,,2025-06-25T08:40:00.000Z,2431.873531287701,16872268557.593868,-36.4846,-0.68170338,1.07602843,-3.88443388,-5.44929934,33.39976711,19.93323638,293572765367.17664,8.9609,293572765367.18,,2025-06-25T08:40:00.000Z,,,,,,2025-06-25 14:12:19.886439
825,Tether USDt,USDT,tether,133823,2015-02-25T00:00:00.000Z,"{stablecoin,asset-backed-stablecoin,usd-stablecoin,ethereum-pow-ecosystem,fiat-stablecoin,tron20-ecosystem,rsk-rbtc-ecosystem,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",,156691510868.98206,159826220710.2283,True,,3,,,,2025-06-25T08:40:00.000Z,1.0004144654106548,66401094170.63593,-36.993,-0.00763536,-0.03673719,0.00381566,-0.00762443,0.01135413,0.03155191,156756454080.3805,4.7854,159892463150.43,,2025-06-25T08:40:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-06-25 14:12:19.886439
52,XRP,XRP,xrp,1632,2013-08-04T00:00:00.000Z,"{medium-of-exchange,enterprise-solutions,xrp-ecosystem,arrington-xrp-capital-portfolio,galaxy-digital-portfolio,a16z-portfolio,pantera-capital-portfolio,ftx-bankruptcy-estate,2017-2018-alt-season,klaytn-ecosystem,made-in-america,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",100000000000.0,58938652386.0,99986013292.0,False,,4,,,,2025-06-25T08:40:00.000Z,2.1772260084835198,2870021049.9884953,-43.2635,-0.39546109,-0.09392458,0.92402545,-7.16887594,-2.15722211,-8.4675606,128322766879.76846,3.9174,217722600848.35,,2025-06-25T08:40:00.000Z,,,,,,2025-06-25 14:12:19.886439
1839,BNB,BNB,bnb,2593,2017-07-25T00:00:00.000Z,"{marketplace,centralized-exchange,payments,smart-contracts,alameda-research-portfolio,multicoin-capital-portfolio,bnb-chain-ecosystem,layer-1,alleged-sec-securities,celsius-bankruptcy-estate,binance-ecosystem,binance-listing}",,140885741.2,140885741.2,False,,5,,,,2025-06-25T08:41:00.000Z,643.6559101820203,1594707837.484865,-11.3513,-0.36025539,0.67325603,-1.05934402,-4.49417113,6.62695578,0.64198442,90681939983.75455,2.7688,90681939983.75,,2025-06-25T08:41:00.000Z,,,,,,2025-06-25 14:12:19.886439
5426,Solana,SOL,solana,940,2020-04-10T00:00:00.000Z,"{pos,platform,solana-ecosystem,cms-holdings-portfolio,kenetic-capital-portfolio,alameda-research-portfolio,multicoin-capital-portfolio,okx-ventures-portfolio,layer-1,ftx-bankruptcy-estate,alleged-sec-securities,cmc-crypto-awards-2024,made-in-america,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",,531332350.9281205,603871543.5799127,True,,6,525236893.3,76402642064.42455,,2025-06-25T08:41:00.000Z,145.46320534415617,3309831748.6425915,-44.3524,-1.07866146,0.76684234,-1.29302805,-18.12468003,-4.10454735,4.66073155,77289306869.05043,2.3599,87841090345.26,,2025-06-25T08:41:00.000Z,,,,,,2025-06-25 14:12:19.886439
3408,USDC,USDC,usd-coin,28864,2018-10-08T00:00:00.000Z,"{medium-of-exchange,stablecoin,asset-backed-stablecoin,coinbase-ventures-portfolio,usd-stablecoin,ethereum-pow-ecosystem,fiat-stablecoin,tron20-ecosystem,made-in-america,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",,61718556981.72585,61718556981.72585,False,,7,60901219650.23,60894177407.89767,,2025-06-25T08:40:00.000Z,0.9998843661527178,10330523491.202343,-35.0144,-0.01185052,-0.01773598,-0.021792,0.00996535,-0.00303224,-0.0139219,61711420227.53335,1.8842,61711420227.53,,2025-06-25T08:40:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-06-25 14:12:19.886439
1958,TRON,TRX,tron,1190,2017-09-13T00:00:00.000Z,"{media,payments,tron-ecosystem,layer-1,dwf-labs-portfolio,alleged-sec-securities,2017-2018-alt-season,tron20-ecosystem,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",,94811091071.5717,94810914856.94995,True,,8,71659659264.0,19597098297.413433,,2025-06-25T08:41:00.000Z,0.27347462294254193,447523868.5288634,-41.1143,-0.15207528,0.56653148,-0.02872038,0.36217569,10.8786844,17.12597632,25928427381.569077,0.7917,25928379191.34,,2025-06-25T08:41:00.000Z,,,,,,2025-06-25 14:12:19.886439
74,Dogecoin,DOGE,dogecoin,1240,2013-12-15T00:00:00.000Z,"{mineable,pow,scrypt,medium-of-exchange,memes,payments,doggone-doggerel,osmosis-ecosystem,ftx-bankruptcy-estate,animal-memes,made-in-america,binance-ecosystem,binance-listing}",,149830416383.7052,149830416383.7052,True,,9,,,,2025-06-25T08:41:00.000Z,0.16514044637965591,793959027.9187527,-48.776,-0.98394148,1.03692299,-3.05549353,-27.44629483,-11.12979481,-16.24007871,24743061842.854786,0.7555,24743061842.85,,2025-06-25T08:41:00.000Z,,,,,,2025-06-25 14:12:19.886439
32196,Hyperliquid,HYPE,hyperliquid,108,2024-07-15T10:14:50.000Z,"{decentralized-exchange-dex-token,defi,derivatives,layer-1,hyperliquid-ecosystem,binance-ecosystem,binance-listing}",1000000000.0,333928180.0,999993930.0,False,,11,333931719.0,12555993841.46415,,2025-06-25T08:41:00.000Z,37.6004827545722,291691090.25262624,-49.4682,-0.7719824,1.70096512,-7.00252332,-2.38553337,106.39082093,159.93400358,12555860773.35568,0.3834,37600482754.57,,2025-06-25T08:41:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-06-25 14:12:19.886439
1831,Bitcoin Cash,BCH,bitcoin-cash,1029,2017-07-23T00:00:00.000Z,"{mineable,pow,sha-256,marketplace,medium-of-exchange,store-of-value,enterprise-solutions,payments,bitcoin-cash-ecosystem,layer-1,2017-2018-alt-season,made-in-america,binance-ecosystem,binance-listing}",21000000.0,19888493.75,19888493.75,False,,12,,,,2025-06-25T08:41:00.000Z,478.84471289790315,535976489.5802391,16.3629,-0.40781311,4.49828836,1.80161046,13.19976597,29.52331302,41.99937116,9523500079.69049,0.2908,10055738970.86,,2025-06-25T08:41:00.000Z,,,,,,2025-06-25 14:12:19.886439
20947,Sui,SUI,sui,689,2022-07-12T08:03:11.000Z,"{binance-launchpool,coinbase-ventures-portfolio,binance-labs-portfolio,electric-capital-portfolio,a16z-portfolio,sui-ecosystem,layer-1,move-vm,cmc-crypto-yearbook-2024-2025,made-in-america,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",10000000000.0,3396671135.3644433,10000000000.0,False,,13,3396671135.36,9422674660.674341,,2025-06-25T08:41:00.000Z,2.774090951161708,1015267264.4277104,-50.0014,-1.42087658,-1.20298898,-0.34685247,-23.45580196,-21.48626479,-0.83387555,9422674660.686666,0.2877,27740909511.62,,2025-06-25T08:41:00.000Z,,,,,,2025-06-25 14:12:19.886439
1975,Chainlink,LINK,chainlink,2024,2017-09-20T00:00:00.000Z,"{platform,defi,oracles,smart-contracts,ethereum-ecosystem,polkadot,heco-ecosystem,avalanche-ecosystem,solana-ecosystem,framework-ventures-portfolio,polygon-ecosystem,fantom-ecosystem,cardano-ecosystem,terra-ecosystem,web3,near-protocol-ecosystem,arbitrum-ecosystem,cross-chain,cardano,injective-ecosystem,bnb-chain-ecosystem,optimism-ecosystem,real-world-assets,gnosis-chain-ecosystem,sora-ecosystem,hoo-smart-chain-ecosystem,milkomeda-ecosystem,energi-ecosystem,made-in-america,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",,678099970.4527867,1000000000.0,False,,14,,,,2025-06-25T08:41:00.000Z,13.344035682724806,497717037.3311936,-19.345,-0.78263091,2.10677837,2.59161954,-15.70771905,-11.95104449,-14.95397394,9048590202.176622,0.2763,13344035682.72,,2025-06-25T08:41:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-06-25 14:12:19.886439
3957,UNUS SED LEO,LEO,unus-sed-leo,61,2019-05-21T00:00:00.000Z,"{marketplace,centralized-exchange,discount-token,payments,ethereum-ecosystem,kenetic-capital-portfolio,alameda-research-portfolio}",,923177120.9,985239504.0,False,,15,,,,2025-06-25T08:41:00.000Z,9.007235994918046,1919759.56576549,-37.0503,-0.11706795,-1.60875684,-1.82800947,1.31203519,-0.50890707,-7.65839869,8315274193.055288,0.2539,8874284724.04,,2025-06-25T08:41:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2025-06-25 14:12:19.886439
1,Bitcoin,BTC,bitcoin,12228,2010-07-13T00:00:00.000Z,"{mineable,pow,sha-256,store-of-value,state-channel,coinbase-ventures-portfolio,three-arrows-capital-portfolio,polychain-capital-portfolio,binance-labs-portfolio,blockchain-capital-portfolio,boostvc-portfolio,cms-holdings-portfolio,dcg-portfolio,dragonfly-capital-portfolio,electric-capital-portfolio,fabric-ventures-portfolio,framework-ventures-portfolio,galaxy-digital-portfolio,huobi-capital-portfolio,alameda-research-portfolio,a16z-portfolio,1confirmation-portfolio,winklevoss-capital-portfolio,usv-portfolio,placeholder-ventures-portfolio,pantera-capital-portfolio,multicoin-capital-portfolio,paradigm-portfolio,bitcoin-ecosystem,layer-1,ftx-bankruptcy-estate,2017-2018-alt-season,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",21000000.0,19883200.0,19883200.0,False,,1,,,,2025-06-25T08:42:00.000Z,106429.50454531354,44596958173.92626,-33.688,-0.25415994,1.17341121,1.55229071,-3.01102851,12.71137882,21.58552616,2116159124775.3782,64.6133,2235019595451.58,,2025-06-25T08:42:00.000Z,,,,,,2025-06-25 14:13:20.871326
1027,Ethereum,ETH,ethereum,10357,2015-08-07T00:00:00.000Z,"{pos,smart-contracts,ethereum-ecosystem,coinbase-ventures-portfolio,three-arrows-capital-portfolio,polychain-capital-portfolio,binance-labs-portfolio,blockchain-capital-portfolio,boostvc-portfolio,cms-holdings-portfolio,dcg-portfolio,dragonfly-capital-portfolio,electric-capital-portfolio,fabric-ventures-portfolio,framework-ventures-portfolio,hashkey-capital-portfolio,kenetic-capital-portfolio,huobi-capital-portfolio,alameda-research-portfolio,a16z-portfolio,1confirmation-portfolio,winklevoss-capital-portfolio,usv-portfolio,placeholder-ventures-portfolio,pantera-capital-portfolio,multicoin-capital-portfolio,paradigm-portfolio,ethereum-pow-ecosystem,layer-1,ftx-bankruptcy-estate,sora-ecosystem,rsk-rbtc-ecosystem,world-liberty-financial-portfolio,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",,120718763.3691325,120718763.3691325,True,,2,,,,2025-06-25T08:42:00.000Z,2431.689934029879,16854563567.407207,-36.7107,-0.64736317,1.09609874,-3.85214832,-5.38896012,34.08914213,20.00147294,293550601733.2544,8.9631,293550601733.25,,2025-06-25T08:42:00.000Z,,,,,,2025-06-25 14:13:20.871326
825,Tether USDt,USDT,tether,133823,2015-02-25T00:00:00.000Z,"{stablecoin,asset-backed-stablecoin,usd-stablecoin,ethereum-pow-ecosystem,fiat-stablecoin,tron20-ecosystem,rsk-rbtc-ecosystem,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",,156691510868.98206,159826220710.2283,True,,3,,,,2025-06-25T08:41:00.000Z,1.0003289295633588,66391936222.8647,-37.0278,-0.0152076,-0.04584588,-0.02236171,0.00600312,-0.00275088,0.01554054,156743051339.23422,4.785,159878792279.22,,2025-06-25T08:41:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-06-25 14:13:20.871326
52,XRP,XRP,xrp,1632,2013-08-04T00:00:00.000Z,"{medium-of-exchange,enterprise-solutions,xrp-ecosystem,arrington-xrp-capital-portfolio,galaxy-digital-portfolio,a16z-portfolio,pantera-capital-portfolio,ftx-bankruptcy-estate,2017-2018-alt-season,klaytn-ecosystem,made-in-america,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",100000000000.0,58938652386.0,99986013292.0,False,,4,,,,2025-06-25T08:42:00.000Z,2.1775371990141013,2869878891.2164125,-43.2824,-0.38303054,-0.08122643,1.07848133,-7.11700724,-1.86868961,-8.43988286,128341108030.27621,3.918,217753719901.41,,2025-06-25T08:42:00.000Z,,,,,,2025-06-25 14:13:20.871326
1839,BNB,BNB,bnb,2593,2017-07-25T00:00:00.000Z,"{marketplace,centralized-exchange,payments,smart-contracts,alameda-research-portfolio,multicoin-capital-portfolio,bnb-chain-ecosystem,layer-1,alleged-sec-securities,celsius-bankruptcy-estate,binance-ecosystem,binance-listing}",,140885741.2,140885741.2,False,,5,,,,2025-06-25T08:42:00.000Z,643.6335450128098,1594440124.5875757,-11.3764,-0.36508471,0.66897135,-1.02986476,-4.47298304,6.7302522,0.5853549,90678789050.31326,2.7687,90678789050.31,,2025-06-25T08:42:00.000Z,,,,,,2025-06-25 14:13:20.871326
5426,Solana,SOL,solana,940,2020-04-10T00:00:00.000Z,"{pos,platform,solana-ecosystem,cms-holdings-portfolio,kenetic-capital-portfolio,alameda-research-portfolio,multicoin-capital-portfolio,okx-ventures-portfolio,layer-1,ftx-bankruptcy-estate,alleged-sec-securities,cmc-crypto-awards-2024,made-in-america,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",,531332350.9281205,603871543.5799127,True,,6,525236893.3,76401061317.06256,,2025-06-25T08:42:00.000Z,145.46019575480298,3309293288.6961684,-44.3664,-1.09122881,0.8119663,-1.23839026,-18.08910541,-3.92051682,4.73274076,77287707776.86407,2.3598,87839272939.89,,2025-06-25T08:42:00.000Z,,,,,,2025-06-25 14:13:20.871326
3408,USDC,USDC,usd-coin,28864,2018-10-08T00:00:00.000Z,"{medium-of-exchange,stablecoin,asset-backed-stablecoin,coinbase-ventures-portfolio,usd-stablecoin,ethereum-pow-ecosystem,fiat-stablecoin,tron20-ecosystem,made-in-america,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",,61725687072.63601,61725687072.63601,False,,7,60901219650.23,60896040295.666435,,2025-06-25T08:42:00.000Z,0.999914954830243,10317736875.35019,-35.1313,-0.00229089,-0.00204815,-0.0072936,0.03401683,-0.00192295,-0.0199731,61720437601.10055,1.8845,61720437601.1,,2025-06-25T08:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-06-25 14:13:20.871326
1958,TRON,TRX,tron,1190,2017-09-13T00:00:00.000Z,"{media,payments,tron-ecosystem,layer-1,dwf-labs-portfolio,alleged-sec-securities,2017-2018-alt-season,tron20-ecosystem,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",,94811091071.5717,94810914856.94995,True,,8,71659659264.0,19597067280.66884,,2025-06-25T08:42:00.000Z,0.2734741901084354,447524879.6993051,-41.1146,-0.16435339,0.5683762,0.0065735,0.4110768,11.02715235,17.14011934,25928386344.09518,0.7917,25928338153.94,,2025-06-25T08:42:00.000Z,,,,,,2025-06-25 14:13:20.871326
74,Dogecoin,DOGE,dogecoin,1240,2013-12-15T00:00:00.000Z,"{mineable,pow,scrypt,medium-of-exchange,memes,payments,doggone-doggerel,osmosis-ecosystem,ftx-bankruptcy-estate,animal-memes,made-in-america,binance-ecosystem,binance-listing}",,149830416383.7052,149830416383.7052,True,,9,,,,2025-06-25T08:42:00.000Z,0.16513678377128532,793699190.078089,-48.7994,-0.98330673,1.05193313,-2.99510928,-27.40017113,-10.85803563,-16.20633911,24742513072.71757,0.7555,24742513072.72,,2025-06-25T08:42:00.000Z,,,,,,2025-06-25 14:13:20.871326
2010,Cardano,ADA,cardano,1534,2017-10-01T00:00:00.000Z,"{dpos,pos,platform,research,smart-contracts,staking,cardano-ecosystem,cardano,layer-1,alleged-sec-securities,2017-2018-alt-season,made-in-america,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",45000000000.0,35372023764.01945,44995088366.06753,False,,10,,,,2025-06-25T08:42:00.000Z,0.5795781678098334,615452946.6738477,-48.2876,-1.01189619,-0.19941586,-5.15988409,-24.816724,-20.32337068,-21.78468888,20500852724.876278,0.626,26081017551.44,,2025-06-25T08:42:00.000Z,,,,,,2025-06-25 14:13:20.871326
32196,Hyperliquid,HYPE,hyperliquid,108,2024-07-15T10:14:50.000Z,"{decentralized-exchange-dex-token,defi,derivatives,layer-1,hyperliquid-ecosystem,binance-ecosystem,binance-listing}",1000000000.0,333928180.0,999993930.0,False,,11,333931719.0,12553926678.6744,,2025-06-25T08:42:00.000Z,37.594292378899176,291681260.88143045,-49.4742,-0.81650466,1.65990819,-6.93060264,-2.23402846,107.13685908,160.04509651,12553793632.473673,0.3833,37594292378.9,,2025-06-25T08:42:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-06-25 14:13:20.871326
